test	subtest	status
/url/IdnaTestV2.any.html	ToASCII("ᡙ‌。≯𐋲≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡙ‌。≯𐋲≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡙ‌｡≯𐋲≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡙ‌｡≯𐋲≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡨ-。󠻋1") V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡨ-｡󠻋𝟷") V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡯ⚉姶8,.۷‍🎪‍") C2; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡯ⚉姶🄉．۷‍🎪‍") C2; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-3.SS-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-3.Ss-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-3.ss-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-3.ß-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-𝟹.SS-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-𝟹.Ss-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-𝟹.ss-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᡲ-𝟹.ß-‌-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢌ.-࡚") V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢌ．-࡚") V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢔ≠􋉂.‍𐋢") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢔ≠􋉂.‍𐋢") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯。񄂯.Ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯。񄂯.ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯︒񄂯．Ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯︒񄂯．ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯。񄂯.Ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯。񄂯.ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯︒񄂯．Ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢕ≯︒񄂯．ⴀ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢗ。Ӏ񝄻") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢗ。ӏ񝄻") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢗ｡Ӏ񝄻") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢗ｡ӏ񝄻") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢛ󨅟SS.ጧ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢛ󨅟Ss.ጧ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢛ󨅟ss.ጧ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᢛ󨅟ß.ጧ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("᧚")	PASS
/url/IdnaTestV2.any.html	ToASCII("ᩚ𛦝్。𚝬9") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᩚ𛦝్。𚝬𝟵") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("᭄.᮪-≮≠") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᭄.᮪-≮≠") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᭄．᮪-≮≠") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᭄．᮪-≮≠") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᮫。🂉󠁰") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("᮫｡🂉󠁰") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᮬႬ‌̥。𝟸") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ᮬⴌ‌̥。𝟸") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᯳.-逋񳦭󙙮") V6; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("᯳Ⴑᅟ.𑄴Ⅎ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᯳Ⴑᅟ.𑄴ⅎ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᯳Ⴑᅟ．𑄴Ⅎ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᯳Ⴑᅟ．𑄴ⅎ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᯳ⴑᅟ.𑄴ⅎ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("᯳ⴑᅟ．𑄴ⅎ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("ᰲ7,走֦.‍򯥤߽") C2; V6; V7; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᰲ🄈⾛֦．‍򯥤߽") C2; V6; V7; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("ᵬ󠆠.핒11.1.􈄦") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᵬ󠆠.핒11.1.􈄦") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᵬ󠆠．핒⒒⒈􈄦") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ᵬ󠆠．핒⒒⒈􈄦") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("်्᷽．≠‍㇛") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‌") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.≯") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.SSႩ-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.Ssⴉ-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.ssⴉ-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.ßႩ-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.ßⴉ-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.‌") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.≯") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌.񟛤") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌1.𤮍.󢓋᩠") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌X‍N‌-‍-BSS") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌X‍n‌-‍-Bss") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌X‍n‌-‍-Bß") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌x‍n‌-‍-bss") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌x‍n‌-‍-bß") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴁ畝‍.≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴁ畝‍.≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴁ畝‍．≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴁ畝‍．≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴚ。Σ") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴚ。ς") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴚ｡Σ") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌Ⴚ｡ς") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌긃.榶-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌‌。1.≯9") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌‌。1.≯9") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌‌ㄤ.̮󕨑ূ") C1; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌‌ㄤ．̮󕨑ূ") C1; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌‌｡⒈≯𝟵") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌‌｡⒈≯𝟵") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌⒈𤮍.󢓋᩠") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴁ畝‍.≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴁ畝‍.≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴁ畝‍．≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴁ畝‍．≮") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴚ。ς") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴚ。σ") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴚ｡ς") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ⴚ｡σ") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌。≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌。͔") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‌。ᅠ྄ྖ") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‌。≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌。。") C1; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌。ﾠ྄ྖ") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ꖨ.16.3툒۳") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ꖨ.16.3툒۳") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ꖨ．⒗３툒۳") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌ꖨ．⒗３툒۳") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌긃.榶-") C1; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌｡≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌｡͔") C1; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‌｡≠") C1	PASS
/url/IdnaTestV2.any.html	ToASCII("‌｡︒") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌𑓂。1.-􀪛") C1; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‌𑓂。⒈-􀪛") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌񒃠.‍") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌񒃠．‍") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌򅎭.Ⴒ𑇀") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌򅎭.ⴒ𑇀") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌򺸩.⾕") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌򺸩.谷") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌󠄷。򒑁") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌󠄷｡򒑁") C1; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌󠉹‍。򌿧≮Ⴉ") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌󠉹‍。򌿧≮ⴉ") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌󠉹‍。򌿧≮Ⴉ") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‌󠉹‍。򌿧≮ⴉ") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍-ᠹ%.ᷡᤢ") C2; V6; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍-ᠹ﹪.ᷡᤢ") C2; V6; U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍.F") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍.J") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍.f") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍.j") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍.􀸨") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍51.。≯8‍") C2; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍51.。≯8‍") C2; A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≮.󠟪𹫏-") C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≮．󠟪𹫏-") C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≠ᢙ≯.솣-ᡴႠ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≠ᢙ≯.솣-ᡴⴀ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍ΣSSܱ.்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍ΣSSܱ．்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍Σssܱ.்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍Σssܱ．்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍Σßܱ.்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍Σßܱ．்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍ςßܱ.்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍ςßܱ．்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍σssܱ.்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍σssܱ．்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍σßܱ.்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍σßܱ．்") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌。2䫷󠧷") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌。２䫷󠧷") C1; C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪。SS𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪。Ss𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪。ss𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪。ß𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪｡SS𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪｡Ss𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪｡ss𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‌󠆪｡ß𑓃") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‍襔。Ⴜ5ꡮ񵝏") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍‍襔。ⴜ5ꡮ񵝏") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍₅⒈。≯𝟴‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍₅⒈。≯𝟴‍") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≠ᢙ≯.솣-ᡴႠ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≠ᢙ≯.솣-ᡴⴀ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≮.󠟪𹫏-") C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍≮．󠟪𹫏-") C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("‍┮󠇐.ఀ్᜴‍") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍┮󠇐．ఀ్᜴‍") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍⾕。‌꥓̐ꡎ") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍⾕。‌꥓̐ꡎ") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍。Σ󠁉") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍。ς󠁉") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍。σ󠁉") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍。‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍。𞀘1.ꡍ擉") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("‍。𞀘⒈ꡍ擉") C2; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍。񅁛") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲。SS") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲。Ss") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲。ss") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲。ß") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲｡SS") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲｡Ss") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲｡ss") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍㨲｡ß") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍攌꯭。ᢖ-Ⴘ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍攌꯭。ᢖ-ⴘ") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍谷。‌꥓̐ꡎ") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍．𝟗") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("‍．􀸨") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍｡񅁛") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍𐨿.🤒Ⴥ򑮶") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍𐨿.🤒ⴥ򑮶") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍󯑖󠁐.ֽ𙮰ꡝ𐋡") C2; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("‍󯑖󠁐．ֽ𙮰ꡝ𐋡") C2; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⃚.𑘿-") V6; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⃚．𑘿-") V6; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⃧񯡎-򫣝.4Ⴄ‌") C1; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⃧񯡎-򫣝.4ⴄ‌") C1; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⃫≮.𝨖") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("⃫≮.𝨖") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ្.≠")	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ្.≠")	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ្‍。≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ្‍。≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ្‍｡≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ្‍｡≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ󠅺񝵒。≯⾑") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ󠅺񝵒。≯襾") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ󠅺񝵒。≯⾑") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("Ⅎ󠅺񝵒。≯襾") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ្.≠")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ្.≠")	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ្‍。≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ្‍。≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ្‍｡≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ្‍｡≠‍‌") C1; C2	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ󠅺񝵒。≯⾑") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ󠅺񝵒。≯襾") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ󠅺񝵒。≯⾑") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("ⅎ󠅺񝵒。≯襾") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≠")	PASS
/url/IdnaTestV2.any.html	ToASCII("≠.") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("≠.ᠿ")	PASS
/url/IdnaTestV2.any.html	ToASCII("≠.‍") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("≠.🞳6")	PASS
/url/IdnaTestV2.any.html	ToASCII("≠ᢙ≯.솣-ᡴႠ")	PASS
/url/IdnaTestV2.any.html	ToASCII("≠ᢙ≯.솣-ᡴⴀ")	PASS
/url/IdnaTestV2.any.html	ToASCII("≠。🞳6")	PASS
/url/IdnaTestV2.any.html	ToASCII("≠。🞳𝟲")	PASS
/url/IdnaTestV2.any.html	ToASCII("≠膣。ྃ") V6	PASS
/url/IdnaTestV2.any.html	ToASCII("≠．‍") C2	PASS
/url/IdnaTestV2.any.html	ToASCII("≮7.謖SS≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≮7.謖Ss≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≮7.謖ss≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≮7.謖ß≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≮𝅶.񱲁ꫬ⹈󰥭") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≮𝅶．񱲁ꫬ⹈󰥭") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≮𝟕．謖SS≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≮𝟕．謖Ss≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≮𝟕．謖ss≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≮𝟕．謖ß≯")	PASS
/url/IdnaTestV2.any.html	ToASCII("≯1.。SS") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("≯1.。Ss") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("≯1.。ss") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("≯1.。ß") A4_2 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("≯⒈。SS") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≯⒈。Ss") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≯⒈。ss") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≯⒈。ß") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≯𑜫󠭇.᜴񒞤𑍬ᢧ") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≯򍘅.‍𐅼򲇛") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("≯򍘅．‍𐅼򲇛") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘SS≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘Ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘ß≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘SS≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘Ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘ß≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘SS≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘Ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮.򶈮༘ß≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘SS≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘Ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘ss≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⋠𐋮．򶈮༘ß≯") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⑷.FOUR") U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⑷.Four") U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⑷.four") U1 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⒈ූ焅.󗡙‍ꡟ") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒈‌ꫬ︒．્") C1; V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒈✌򟬟．𝟡񠱣") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒈䰹‍-。웈") C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⒈䰹‍-。웈") C2; V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⒈酫︒。ࣖ") V6; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒉󠊓≠｡Ⴟ⬣Ⴈ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒉󠊓≠｡ⴟ⬣ⴈ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒉󠊓≠｡Ⴟ⬣Ⴈ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒉󠊓≠｡ⴟ⬣ⴈ") V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒋｡⒈‍򳴢") C2; V7	PASS
/url/IdnaTestV2.any.html	ToASCII("⒐≯-。︒򩑣-񞛠") V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⒐≯-。︒򩑣-񞛠") V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⒒򨘙򳳠𑓀.-󞡊") V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("⒕∝ٟ򓤦．-󠄯") V7; V3 (ignored)	PASS
/url/IdnaTestV2.any.html	ToASCII("☕")	PASS
/url/IdnaTestV2.any.html	ToASCII("❣‍.্𑰽ؒꤩ") C2; V6	PASS
/url/IdnaTestV2.any.html	ToASCII("❣‍．্𑰽ؒꤩ") C2; V6	PASS
